step,agent_loc,target_loc,item_locs,item_times,reward,agent_load
18088,"(3, 0)","(2, 0)","[(4, 4)]",[9],-1,1
18089,"(2, 0)","(2, 0)","[(2, 3)]",[0],6.5,0
18090,"(2, 1)","(2, 0)","[(2, 3)]",[1],-1,0
18091,"(2, 2)","(2, 0)","[(2, 3)]",[2],-1,0
18092,"(2, 3)","(2, 0)",[],[],6.5,1
18093,"(2, 2)","(2, 0)",[],[],-1,1
18094,"(2, 1)","(2, 0)",[],[],-1,1
18095,"(2, 0)","(2, 0)",[],[],6.5,0
18096,"(2, 0)","(2, 0)",[],[],0.0,0
18097,"(2, 1)","(2, 0)",[],[],-1,0
18098,"(2, 2)","(2, 0)","[(2, 4)]",[0],-1,0
18099,"(2, 3)","(2, 0)","[(2, 4)]",[1],-1,0
18100,"(2, 4)","(2, 0)",[],[],6.5,1
18101,"(2, 3)","(2, 0)",[],[],-1,1
18102,"(2, 2)","(2, 0)",[],[],-1,1
18103,"(2, 1)","(2, 0)",[],[],-1,1
18104,"(2, 0)","(2, 0)",[],[],6.5,0
18105,"(2, 1)","(2, 0)",[],[],-1,0
18106,"(2, 2)","(2, 0)",[],[],-1,0
18107,"(2, 2)","(2, 0)",[],[],0,0
18108,"(1, 2)","(2, 0)","[(4, 1)]",[0],-1,0
18109,"(2, 2)","(2, 0)","[(4, 1)]",[1],-1,0
18110,"(3, 2)","(2, 0)","[(4, 1)]",[2],-1,0
18111,"(4, 2)","(2, 0)","[(4, 1)]",[3],-1,0
18112,"(4, 1)","(2, 0)",[],[],6.5,1
18113,"(3, 1)","(2, 0)","[(3, 4)]",[0],-1,1
18114,"(3, 0)","(2, 0)","[(3, 4)]",[1],-1,1
18115,"(2, 0)","(2, 0)","[(3, 4)]",[2],6.5,0
18116,"(2, 1)","(2, 0)","[(3, 4)]",[3],-1,0
18117,"(2, 2)","(2, 0)","[(3, 4)]",[4],-1,0
18118,"(2, 3)","(2, 0)","[(3, 4), (4, 3)]","[5, 0]",-1,0
18119,"(2, 4)","(2, 0)","[(3, 4), (4, 3)]","[6, 1]",-1,0
18120,"(3, 4)","(2, 0)","[(4, 3)]",[2],6.5,1
18121,"(3, 3)","(2, 0)","[(4, 3)]",[3],-1,1
18122,"(3, 2)","(2, 0)","[(4, 3), (1, 4)]","[4, 0]",-1,1
18123,"(3, 1)","(2, 0)","[(4, 3), (1, 4)]","[5, 1]",-1,1
18124,"(3, 0)","(2, 0)","[(4, 3), (1, 4)]","[6, 2]",-1,1
18125,"(2, 0)","(2, 0)","[(4, 3), (1, 4)]","[7, 3]",6.5,0
18126,"(2, 1)","(2, 0)","[(4, 3), (1, 4), (4, 4)]","[8, 4, 0]",-1,0
18127,"(2, 2)","(2, 0)","[(4, 3), (1, 4), (4, 4)]","[9, 5, 1]",-1,0
18128,"(2, 3)","(2, 0)","[(1, 4), (4, 4)]","[6, 2]",-1,0
18129,"(2, 4)","(2, 0)","[(1, 4), (4, 4)]","[7, 3]",-1,0
18130,"(1, 4)","(2, 0)","[(4, 4)]",[4],6.5,1
18131,"(1, 3)","(2, 0)","[(4, 4)]",[5],-1,1
18132,"(1, 2)","(2, 0)","[(4, 4)]",[6],-1,1
18133,"(1, 1)","(2, 0)","[(4, 4)]",[7],-1,1
18134,"(1, 0)","(2, 0)","[(4, 4)]",[8],-1,1
18135,"(2, 0)","(2, 0)","[(4, 4)]",[9],6.5,0
18136,"(2, 1)","(2, 0)",[],[],-1,0
18137,"(2, 1)","(2, 0)",[],[],0,0
18138,"(2, 1)","(2, 0)",[],[],0,0
18139,"(2, 0)","(2, 0)",[],[],-1.0,0
18140,"(2, 0)","(2, 0)",[],[],0.0,0
18141,"(2, 1)","(2, 0)","[(3, 1)]",[0],-1,0
18142,"(3, 1)","(2, 0)","[(4, 3)]",[0],6.5,1
18143,"(2, 1)","(2, 0)","[(4, 3)]",[1],-1,1
18144,"(2, 0)","(2, 0)","[(4, 3), (3, 1), (3, 3)]","[2, 0, 0]",6.5,0
18145,"(3, 0)","(2, 0)","[(4, 3), (3, 1), (3, 3)]","[3, 1, 1]",-1,0
18146,"(3, 1)","(2, 0)","[(4, 3), (3, 3)]","[4, 2]",6.5,1
18147,"(3, 0)","(2, 0)","[(4, 3), (3, 3)]","[5, 3]",-1,1
18148,"(2, 0)","(2, 0)","[(4, 3), (3, 3), (4, 4)]","[6, 4, 0]",6.5,0
18149,"(2, 1)","(2, 0)","[(4, 3), (3, 3), (4, 4)]","[7, 5, 1]",-1,0
18150,"(2, 2)","(2, 0)","[(4, 3), (3, 3), (4, 4), (0, 3)]","[8, 6, 2, 0]",-1,0
18151,"(3, 2)","(2, 0)","[(4, 3), (3, 3), (4, 4), (0, 3)]","[9, 7, 3, 1]",-1,0
18152,"(3, 3)","(2, 0)","[(4, 4), (0, 3)]","[4, 2]",6.5,1
18153,"(3, 2)","(2, 0)","[(4, 4), (0, 3)]","[5, 3]",-1,1
18154,"(3, 1)","(2, 0)","[(4, 4), (0, 3)]","[6, 4]",-1,1
18155,"(2, 1)","(2, 0)","[(4, 4), (0, 3)]","[7, 5]",-1,1
18156,"(2, 0)","(2, 0)","[(4, 4), (0, 3)]","[8, 6]",6.5,0
18157,"(2, 0)","(2, 0)","[(4, 4), (0, 3)]","[9, 7]",0.0,0
18158,"(2, 0)","(2, 0)","[(0, 3)]",[8],0.0,0
18159,"(2, 1)","(2, 0)","[(0, 3)]",[9],-1,0
18160,"(2, 2)","(2, 0)",[],[],-1,0
18161,"(2, 2)","(2, 0)","[(4, 3)]",[0],0,0
18162,"(3, 2)","(2, 0)","[(4, 3)]",[1],-1,0
18163,"(3, 3)","(2, 0)","[(4, 3), (1, 2)]","[2, 0]",-1,0
18164,"(4, 3)","(2, 0)","[(1, 2), (1, 4)]","[1, 0]",6.5,1
18165,"(4, 2)","(2, 0)","[(1, 2), (1, 4)]","[2, 1]",-1,1
18166,"(4, 1)","(2, 0)","[(1, 2), (1, 4)]","[3, 2]",-1,1
18167,"(3, 1)","(2, 0)","[(1, 2), (1, 4)]","[4, 3]",-1,1
18168,"(3, 0)","(2, 0)","[(1, 2), (1, 4)]","[5, 4]",-1,1
18169,"(2, 0)","(2, 0)","[(1, 2), (1, 4)]","[6, 5]",6.5,0
18170,"(2, 1)","(2, 0)","[(1, 2), (1, 4)]","[7, 6]",-1,0
18171,"(2, 2)","(2, 0)","[(1, 2), (1, 4)]","[8, 7]",-1,0
18172,"(1, 2)","(2, 0)","[(1, 4), (1, 2), (2, 2)]","[8, 0, 0]",6.5,1
18173,"(1, 1)","(2, 0)","[(1, 4), (1, 2), (2, 2)]","[9, 1, 1]",-1,1
18174,"(1, 0)","(2, 0)","[(1, 2), (2, 2), (1, 4)]","[2, 2, 0]",-1,1
18175,"(2, 0)","(2, 0)","[(1, 2), (2, 2), (1, 4)]","[3, 3, 1]",6.5,0
18176,"(2, 1)","(2, 0)","[(1, 2), (2, 2), (1, 4), (0, 4)]","[4, 4, 2, 0]",-1,0
18177,"(2, 2)","(2, 0)","[(1, 2), (1, 4), (0, 4)]","[5, 3, 1]",6.5,1
18178,"(2, 1)","(2, 0)","[(1, 2), (1, 4), (0, 4)]","[6, 4, 2]",-1,1
18179,"(1, 1)","(2, 0)","[(1, 2), (1, 4), (0, 4)]","[7, 5, 3]",-1,1
18180,"(1, 0)","(2, 0)","[(1, 2), (1, 4), (0, 4)]","[8, 6, 4]",-1,1
18181,"(2, 0)","(2, 0)","[(1, 2), (1, 4), (0, 4), (2, 4)]","[9, 7, 5, 0]",6.5,0
18182,"(2, 1)","(2, 0)","[(1, 4), (0, 4), (2, 4)]","[8, 6, 1]",-1,0
18183,"(2, 2)","(2, 0)","[(1, 4), (0, 4), (2, 4)]","[9, 7, 2]",-1,0
18184,"(2, 3)","(2, 0)","[(0, 4), (2, 4)]","[8, 3]",-1,0
18185,"(2, 4)","(2, 0)","[(0, 4), (4, 2)]","[9, 0]",6.5,1
18186,"(2, 3)","(2, 0)","[(4, 2), (3, 4)]","[1, 0]",-1,1
18187,"(2, 2)","(2, 0)","[(4, 2), (3, 4), (2, 3)]","[2, 1, 0]",-1,1
18188,"(2, 1)","(2, 0)","[(4, 2), (3, 4), (2, 3)]","[3, 2, 1]",-1,1
18189,"(2, 0)","(2, 0)","[(4, 2), (3, 4), (2, 3)]","[4, 3, 2]",6.5,0
18190,"(2, 1)","(2, 0)","[(4, 2), (3, 4), (2, 3)]","[5, 4, 3]",-1,0
18191,"(2, 2)","(2, 0)","[(4, 2), (3, 4), (2, 3), (3, 2)]","[6, 5, 4, 0]",-1,0
18192,"(2, 3)","(2, 0)","[(4, 2), (3, 4), (3, 2)]","[7, 6, 1]",6.5,1
18193,"(2, 2)","(2, 0)","[(4, 2), (3, 4), (3, 2)]","[8, 7, 2]",-1,1
18194,"(2, 1)","(2, 0)","[(4, 2), (3, 4), (3, 2)]","[9, 8, 3]",-1,1
18195,"(2, 0)","(2, 0)","[(3, 4), (3, 2)]","[9, 4]",6.5,0
18196,"(2, 1)","(2, 0)","[(3, 2)]",[5],-1,0
18197,"(2, 2)","(2, 0)","[(3, 2)]",[6],-1,0
18198,"(3, 2)","(2, 0)",[],[],6.5,1
18199,"(3, 1)","(2, 0)",[],[],-1,1
18200,"(2, 1)","(2, 0)","[(3, 0)]",[0],-1,0
18201,"(3, 1)","(2, 0)","[(3, 0)]",[1],-1,0
18202,"(3, 0)","(2, 0)",[],[],6.5,1
18203,"(2, 0)","(2, 0)","[(0, 4)]",[0],6.5,0
18204,"(1, 0)","(2, 0)","[(0, 4)]",[1],-1,0
18205,"(1, 1)","(2, 0)","[(0, 4)]",[2],-1,0
18206,"(1, 2)","(2, 0)","[(0, 4), (4, 1)]","[3, 0]",-1,0
18207,"(1, 3)","(2, 0)","[(0, 4), (4, 1)]","[4, 1]",-1,0
18208,"(0, 3)","(2, 0)","[(0, 4), (4, 1)]","[5, 2]",-1,0
18209,"(0, 4)","(2, 0)","[(4, 1)]",[3],6.5,1
18210,"(0, 3)","(2, 0)","[(4, 1)]",[4],-1,1
18211,"(0, 2)","(2, 0)","[(4, 1)]",[5],-1,1
18212,"(0, 1)","(2, 0)","[(4, 1)]",[6],-1,1
18213,"(0, 0)","(2, 0)","[(4, 1), (1, 3)]","[7, 0]",-1,1
18214,"(1, 0)","(2, 0)","[(4, 1), (1, 3)]","[8, 1]",-1,1
18215,"(2, 0)","(2, 0)","[(4, 1), (1, 3)]","[9, 2]",6.5,0
18216,"(1, 0)","(2, 0)","[(1, 3)]",[3],-1,0
18217,"(1, 1)","(2, 0)","[(1, 3)]",[4],-1,0
18218,"(1, 2)","(2, 0)","[(1, 3), (4, 2)]","[5, 0]",-1,0
18219,"(1, 3)","(2, 0)","[(4, 2)]",[1],6.5,1
18220,"(1, 2)","(2, 0)","[(4, 2)]",[2],-1,1
18221,"(1, 1)","(2, 0)","[(4, 2)]",[3],-1,1
18222,"(1, 0)","(2, 0)","[(4, 2)]",[4],-1,1
18223,"(2, 0)","(2, 0)","[(4, 2)]",[5],6.5,0
18224,"(3, 0)","(2, 0)","[(4, 2)]",[6],-1,0
18225,"(3, 1)","(2, 0)","[(4, 2)]",[7],-1,0
18226,"(3, 2)","(2, 0)","[(4, 2)]",[8],-1,0
18227,"(4, 2)","(2, 0)","[(4, 1)]",[0],6.5,1
18228,"(4, 1)","(2, 0)","[(4, 1)]",[1],-1,1
18229,"(4, 0)","(2, 0)","[(4, 1)]",[2],-1,1
18230,"(3, 0)","(2, 0)","[(4, 1), (2, 4), (4, 3)]","[3, 0, 0]",-1,1
18231,"(2, 0)","(2, 0)","[(4, 1), (2, 4), (4, 3), (1, 3)]","[4, 1, 1, 0]",6.5,0
18232,"(3, 0)","(2, 0)","[(4, 1), (2, 4), (4, 3), (1, 3)]","[5, 2, 2, 1]",-1,0
18233,"(4, 0)","(2, 0)","[(4, 1), (2, 4), (4, 3), (1, 3)]","[6, 3, 3, 2]",-1,0
18234,"(4, 1)","(2, 0)","[(2, 4), (4, 3), (1, 3)]","[4, 4, 3]",6.5,1
18235,"(3, 1)","(2, 0)","[(2, 4), (4, 3), (1, 3), (4, 2)]","[5, 5, 4, 0]",-1,1
18236,"(3, 0)","(2, 0)","[(2, 4), (4, 3), (1, 3), (4, 2)]","[6, 6, 5, 1]",-1,1
18237,"(2, 0)","(2, 0)","[(2, 4), (4, 3), (1, 3), (4, 2)]","[7, 7, 6, 2]",6.5,0
18238,"(2, 1)","(2, 0)","[(2, 4), (4, 3), (1, 3), (4, 2)]","[8, 8, 7, 3]",-1,0
18239,"(2, 2)","(2, 0)","[(2, 4), (4, 3), (1, 3), (4, 2)]","[9, 9, 8, 4]",-1,0
18240,"(2, 3)","(2, 0)","[(1, 3), (4, 2)]","[9, 5]",-1,0
18241,"(1, 3)","(2, 0)","[(4, 2)]",[6],6.5,1
18242,"(1, 2)","(2, 0)","[(4, 2)]",[7],-1,1
18243,"(1, 1)","(2, 0)","[(4, 2)]",[8],-1,1
18244,"(1, 0)","(2, 0)","[(4, 2)]",[9],-1,1
18245,"(2, 0)","(2, 0)","[(0, 2)]",[0],6.5,0
18246,"(1, 0)","(2, 0)","[(0, 2), (4, 3)]","[1, 0]",-1,0
18247,"(1, 1)","(2, 0)","[(0, 2), (4, 3)]","[2, 1]",-1,0
18248,"(1, 2)","(2, 0)","[(0, 2), (4, 3)]","[3, 2]",-1,0
18249,"(0, 2)","(2, 0)","[(4, 3)]",[3],6.5,1
18250,"(0, 1)","(2, 0)","[(4, 3), (1, 4)]","[4, 0]",-1,1
18251,"(1, 1)","(2, 0)","[(4, 3), (1, 4)]","[5, 1]",-1,1
18252,"(2, 1)","(2, 0)","[(4, 3), (1, 4), (0, 0)]","[6, 2, 0]",-1,1
18253,"(2, 0)","(2, 0)","[(4, 3), (1, 4), (0, 0)]","[7, 3, 1]",6.5,0
18254,"(1, 0)","(2, 0)","[(4, 3), (1, 4), (0, 0)]","[8, 4, 2]",-1,0
18255,"(0, 0)","(2, 0)","[(4, 3), (1, 4), (3, 1)]","[9, 5, 0]",6.5,1
18256,"(1, 0)","(2, 0)","[(1, 4), (3, 1)]","[6, 1]",-1,1
18257,"(2, 0)","(2, 0)","[(1, 4), (3, 1)]","[7, 2]",6.5,0
18258,"(3, 0)","(2, 0)","[(1, 4), (3, 1)]","[8, 3]",-1,0
18259,"(3, 1)","(2, 0)","[(1, 4)]",[9],6.5,1
18260,"(3, 0)","(2, 0)",[],[],-1,1
18261,"(2, 0)","(2, 0)",[],[],6.5,0
18262,"(2, 0)","(2, 0)","[(1, 4)]",[0],0.0,0
18263,"(2, 1)","(2, 0)","[(1, 4)]",[1],-1,0
18264,"(2, 2)","(2, 0)","[(1, 4)]",[2],-1,0
18265,"(2, 3)","(2, 0)","[(1, 4)]",[3],-1,0
18266,"(1, 3)","(2, 0)","[(1, 4)]",[4],-1,0
18267,"(1, 4)","(2, 0)",[],[],6.5,1
18268,"(1, 3)","(2, 0)",[],[],-1,1
18269,"(1, 2)","(2, 0)","[(2, 4)]",[0],-1,1
18270,"(1, 1)","(2, 0)","[(2, 4)]",[1],-1,1
18271,"(1, 0)","(2, 0)","[(2, 4)]",[2],-1,1
18272,"(2, 0)","(2, 0)","[(2, 4)]",[3],6.5,0
18273,"(2, 1)","(2, 0)","[(2, 4)]",[4],-1,0
18274,"(2, 2)","(2, 0)","[(2, 4)]",[5],-1,0
18275,"(2, 3)","(2, 0)","[(2, 4), (3, 3)]","[6, 0]",-1,0
18276,"(2, 4)","(2, 0)","[(3, 3)]",[1],6.5,1
18277,"(2, 3)","(2, 0)","[(3, 3), (1, 4), (3, 4)]","[2, 0, 0]",-1,1
18278,"(2, 2)","(2, 0)","[(3, 3), (1, 4), (3, 4)]","[3, 1, 1]",-1,1
18279,"(2, 1)","(2, 0)","[(3, 3), (1, 4), (3, 4)]","[4, 2, 2]",-1,1
18280,"(2, 0)","(2, 0)","[(3, 3), (1, 4), (3, 4)]","[5, 3, 3]",6.5,0
18281,"(2, 1)","(2, 0)","[(3, 3), (1, 4), (3, 4)]","[6, 4, 4]",-1,0
18282,"(2, 2)","(2, 0)","[(3, 3), (1, 4), (3, 4), (4, 1)]","[7, 5, 5, 0]",-1,0
18283,"(2, 3)","(2, 0)","[(3, 3), (1, 4), (3, 4), (4, 1)]","[8, 6, 6, 1]",-1,0
18284,"(3, 3)","(2, 0)","[(1, 4), (3, 4), (4, 1)]","[7, 7, 2]",6.5,1
18285,"(3, 2)","(2, 0)","[(1, 4), (3, 4), (4, 1), (3, 3)]","[8, 8, 3, 0]",-1,1
18286,"(3, 1)","(2, 0)","[(1, 4), (3, 4), (4, 1), (3, 3)]","[9, 9, 4, 1]",-1,1
18287,"(3, 0)","(2, 0)","[(4, 1), (3, 3), (4, 2)]","[5, 2, 0]",-1,1
18288,"(2, 0)","(2, 0)","[(4, 1), (3, 3), (4, 2)]","[6, 3, 1]",6.5,0
18289,"(3, 0)","(2, 0)","[(4, 1), (3, 3), (4, 2)]","[7, 4, 2]",-1,0
18290,"(3, 1)","(2, 0)","[(4, 1), (3, 3), (4, 2)]","[8, 5, 3]",-1,0
18291,"(4, 1)","(2, 0)","[(3, 3), (4, 2), (0, 4)]","[6, 4, 0]",6.5,1
18292,"(3, 1)","(2, 0)","[(3, 3), (4, 2), (0, 4)]","[7, 5, 1]",-1,1
18293,"(3, 0)","(2, 0)","[(3, 3), (4, 2), (0, 4)]","[8, 6, 2]",-1,1
18294,"(2, 0)","(2, 0)","[(3, 3), (4, 2), (0, 4), (0, 1)]","[9, 7, 3, 0]",6.5,0
18295,"(1, 0)","(2, 0)","[(4, 2), (0, 4), (0, 1)]","[8, 4, 1]",-1,0
18296,"(0, 0)","(2, 0)","[(4, 2), (0, 4), (0, 1)]","[9, 5, 2]",-1,0
18297,"(0, 1)","(2, 0)","[(0, 4)]",[6],6.5,1
18298,"(1, 1)","(2, 0)","[(0, 4), (4, 1)]","[7, 0]",-1,1
18299,"(1, 0)","(2, 0)","[(0, 4), (4, 1)]","[8, 1]",-1,1
18300,"(2, 0)","(2, 0)","[(0, 4), (4, 1)]","[9, 2]",6.5,0
18301,"(3, 0)","(2, 0)","[(4, 1)]",[3],-1,0
18302,"(3, 1)","(2, 0)","[(4, 1)]",[4],-1,0
18303,"(4, 1)","(2, 0)",[],[],6.5,1
18304,"(3, 1)","(2, 0)",[],[],-1,1
18305,"(3, 0)","(2, 0)",[],[],-1,1
18306,"(2, 0)","(2, 0)",[],[],6.5,0
18307,"(2, 1)","(2, 0)",[],[],-1,0
18308,"(2, 1)","(2, 0)",[],[],0,0
18309,"(2, 2)","(2, 0)",[],[],-1,0
18310,"(2, 3)","(2, 0)",[],[],-1,0
18311,"(2, 2)","(2, 0)",[],[],-1,0
18312,"(1, 2)","(2, 0)",[],[],-1,0
18313,"(0, 2)","(2, 0)",[],[],-1,0
18314,"(0, 2)","(2, 0)",[],[],0,0
18315,"(0, 2)","(2, 0)",[],[],0,0
18316,"(0, 2)","(2, 0)",[],[],0,0
18317,"(0, 2)","(2, 0)","[(3, 3)]",[0],0,0
18318,"(1, 2)","(2, 0)","[(3, 3), (2, 4)]","[1, 0]",-1,0
18319,"(2, 2)","(2, 0)","[(3, 3), (2, 4)]","[2, 1]",-1,0
18320,"(2, 3)","(2, 0)","[(3, 3), (2, 4)]","[3, 2]",-1,0
18321,"(3, 3)","(2, 0)","[(2, 4)]",[3],6.5,1
18322,"(3, 2)","(2, 0)","[(2, 4)]",[4],-1,1
18323,"(3, 1)","(2, 0)","[(2, 4)]",[5],-1,1
18324,"(3, 0)","(2, 0)","[(2, 4)]",[6],-1,1
18325,"(2, 0)","(2, 0)","[(2, 4)]",[7],6.5,0
18326,"(2, 1)","(2, 0)","[(2, 4)]",[8],-1,0
18327,"(2, 1)","(2, 0)","[(2, 4)]",[9],0,0
18328,"(2, 0)","(2, 0)",[],[],-1.0,0
18329,"(2, 1)","(2, 0)",[],[],-1,0
18330,"(2, 1)","(2, 0)",[],[],0,0
18331,"(2, 1)","(2, 0)","[(4, 4)]",[0],0,0
18332,"(2, 2)","(2, 0)","[(4, 4), (2, 3)]","[1, 0]",-1,0
18333,"(2, 3)","(2, 0)","[(4, 4)]",[2],6.5,1
18334,"(2, 2)","(2, 0)","[(4, 4)]",[3],-1,1
18335,"(2, 1)","(2, 0)","[(4, 4)]",[4],-1,1
18336,"(2, 0)","(2, 0)","[(4, 4)]",[5],6.5,0
18337,"(1, 0)","(2, 0)","[(4, 4)]",[6],-1,0
18338,"(0, 0)","(2, 0)","[(4, 4)]",[7],-1,0
18339,"(0, 1)","(2, 0)","[(4, 4)]",[8],-1,0
18340,"(0, 2)","(2, 0)","[(4, 4), (2, 4)]","[9, 0]",-1,0
18341,"(1, 2)","(2, 0)","[(2, 4)]",[1],-1,0
18342,"(1, 3)","(2, 0)","[(2, 4), (3, 2)]","[2, 0]",-1,0
18343,"(2, 3)","(2, 0)","[(2, 4), (3, 2)]","[3, 1]",-1,0
18344,"(2, 4)","(2, 0)","[(3, 2)]",[2],6.5,1
18345,"(2, 3)","(2, 0)","[(3, 2), (0, 4)]","[3, 0]",-1,1
18346,"(2, 2)","(2, 0)","[(3, 2), (0, 4)]","[4, 1]",-1,1
18347,"(2, 1)","(2, 0)","[(3, 2), (0, 4), (3, 4)]","[5, 2, 0]",-1,1
18348,"(2, 0)","(2, 0)","[(3, 2), (0, 4), (3, 4)]","[6, 3, 1]",6.5,0
18349,"(3, 0)","(2, 0)","[(3, 2), (0, 4), (3, 4)]","[7, 4, 2]",-1,0
18350,"(3, 1)","(2, 0)","[(3, 2), (0, 4), (3, 4)]","[8, 5, 3]",-1,0
18351,"(3, 2)","(2, 0)","[(0, 4), (3, 4)]","[6, 4]",6.5,1
18352,"(3, 1)","(2, 0)","[(0, 4), (3, 4), (1, 3)]","[7, 5, 0]",-1,1
18353,"(2, 1)","(2, 0)","[(0, 4), (3, 4), (1, 3)]","[8, 6, 1]",-1,1
18354,"(2, 0)","(2, 0)","[(0, 4), (3, 4), (1, 3)]","[9, 7, 2]",6.5,0
18355,"(2, 1)","(2, 0)","[(3, 4), (1, 3)]","[8, 3]",-1,0
18356,"(2, 2)","(2, 0)","[(3, 4), (1, 3)]","[9, 4]",-1,0
18357,"(1, 2)","(2, 0)","[(1, 3)]",[5],-1,0
18358,"(1, 3)","(2, 0)","[(2, 3)]",[0],6.5,1
18359,"(1, 2)","(2, 0)","[(2, 3)]",[1],-1,1
18360,"(1, 1)","(2, 0)","[(2, 3)]",[2],-1,1
18361,"(1, 0)","(2, 0)","[(2, 3)]",[3],-1,1
18362,"(2, 0)","(2, 0)","[(2, 3)]",[4],6.5,0
18363,"(2, 1)","(2, 0)","[(2, 3), (4, 2)]","[5, 0]",-1,0
18364,"(2, 2)","(2, 0)","[(2, 3), (4, 2)]","[6, 1]",-1,0
18365,"(2, 3)","(2, 0)","[(4, 2), (1, 0)]","[2, 0]",6.5,1
18366,"(2, 2)","(2, 0)","[(4, 2), (1, 0)]","[3, 1]",-1,1
18367,"(2, 1)","(2, 0)","[(4, 2), (1, 0)]","[4, 2]",-1,1
18368,"(2, 0)","(2, 0)","[(4, 2), (1, 0), (2, 4)]","[5, 3, 0]",6.5,0
18369,"(1, 0)","(2, 0)","[(4, 2), (2, 4)]","[6, 1]",6.5,1
18370,"(2, 0)","(2, 0)","[(4, 2), (2, 4), (4, 4)]","[7, 2, 0]",6.5,0
18371,"(2, 1)","(2, 0)","[(4, 2), (2, 4), (4, 4)]","[8, 3, 1]",-1,0
18372,"(2, 2)","(2, 0)","[(4, 2), (2, 4), (4, 4)]","[9, 4, 2]",-1,0
18373,"(2, 3)","(2, 0)","[(2, 4), (4, 4)]","[5, 3]",-1,0
18374,"(2, 4)","(2, 0)","[(4, 4)]",[4],6.5,1
18375,"(2, 3)","(2, 0)","[(4, 4)]",[5],-1,1
18376,"(2, 2)","(2, 0)","[(4, 4), (2, 3)]","[6, 0]",-1,1
18377,"(2, 1)","(2, 0)","[(4, 4), (2, 3)]","[7, 1]",-1,1
18378,"(2, 0)","(2, 0)","[(4, 4), (2, 3)]","[8, 2]",6.5,0
18379,"(2, 1)","(2, 0)","[(4, 4), (2, 3)]","[9, 3]",-1,0
18380,"(2, 2)","(2, 0)","[(2, 3), (3, 2)]","[4, 0]",-1,0
18381,"(2, 3)","(2, 0)","[(3, 2)]",[1],6.5,1
18382,"(2, 2)","(2, 0)","[(3, 2)]",[2],-1,1
18383,"(2, 1)","(2, 0)","[(3, 2)]",[3],-1,1
18384,"(2, 0)","(2, 0)","[(3, 2)]",[4],6.5,0
18385,"(2, 1)","(2, 0)","[(3, 2)]",[5],-1,0
18386,"(2, 2)","(2, 0)","[(3, 2)]",[6],-1,0
18387,"(3, 2)","(2, 0)","[(4, 0), (4, 2)]","[0, 0]",6.5,1
18388,"(3, 1)","(2, 0)","[(4, 0), (4, 2), (0, 0)]","[1, 1, 0]",-1,1
18389,"(3, 0)","(2, 0)","[(4, 0), (4, 2), (0, 0)]","[2, 2, 1]",-1,1
18390,"(2, 0)","(2, 0)","[(4, 0), (4, 2), (0, 0), (1, 2)]","[3, 3, 2, 0]",6.5,0
18391,"(3, 0)","(2, 0)","[(4, 0), (4, 2), (0, 0), (1, 2)]","[4, 4, 3, 1]",-1,0
18392,"(4, 0)","(2, 0)","[(4, 2), (0, 0), (1, 2)]","[5, 4, 2]",6.5,1
18393,"(3, 0)","(2, 0)","[(4, 2), (0, 0), (1, 2), (0, 4)]","[6, 5, 3, 0]",-1,1
18394,"(2, 0)","(2, 0)","[(4, 2), (0, 0), (1, 2), (0, 4)]","[7, 6, 4, 1]",6.5,0
18395,"(1, 0)","(2, 0)","[(4, 2), (0, 0), (1, 2), (0, 4)]","[8, 7, 5, 2]",-1,0
18396,"(0, 0)","(2, 0)","[(4, 2), (1, 2), (0, 4)]","[9, 6, 3]",6.5,1
18397,"(1, 0)","(2, 0)","[(1, 2), (0, 4), (4, 3)]","[7, 4, 0]",-1,1
18398,"(0, 0)","(2, 0)","[(1, 2), (0, 4), (4, 3)]","[8, 5, 1]",-1,1
18399,"(1, 0)","(2, 0)","[(1, 2), (0, 4), (4, 3)]","[9, 6, 2]",-1,1
18400,"(2, 1)","(2, 0)",[],[],-1,0
18401,"(2, 2)","(2, 0)",[],[],-1,0
18402,"(1, 2)","(2, 0)",[],[],-1,0
18403,"(1, 1)","(2, 0)",[],[],-1,0
18404,"(1, 2)","(2, 0)",[],[],-1,0
18405,"(1, 3)","(2, 0)",[],[],-1,0
18406,"(0, 3)","(2, 0)",[],[],-1,0
18407,"(0, 3)","(2, 0)",[],[],0,0
18408,"(0, 3)","(2, 0)",[],[],0,0
18409,"(0, 3)","(2, 0)",[],[],0,0
18410,"(0, 3)","(2, 0)",[],[],0,0
18411,"(0, 3)","(2, 0)",[],[],0,0
18412,"(0, 3)","(2, 0)","[(4, 1)]",[0],0,0
18413,"(1, 3)","(2, 0)","[(4, 1)]",[1],-1,0
18414,"(2, 3)","(2, 0)","[(4, 1)]",[2],-1,0
18415,"(3, 3)","(2, 0)","[(4, 1)]",[3],-1,0
18416,"(3, 2)","(2, 0)","[(4, 1)]",[4],-1,0
18417,"(4, 2)","(2, 0)","[(4, 1)]",[5],-1,0
18418,"(4, 2)","(2, 0)","[(4, 1)]",[6],0,0
18419,"(4, 2)","(2, 0)","[(4, 1), (1, 2)]","[7, 0]",0,0
18420,"(4, 1)","(2, 0)","[(1, 2)]",[1],6.5,1
18421,"(4, 0)","(2, 0)","[(1, 2), (2, 3)]","[2, 0]",-1,1
18422,"(3, 0)","(2, 0)","[(1, 2), (2, 3)]","[3, 1]",-1,1
